time,id,data,type,units
2022-10-13 17:41:00,Temp_HPWHOutlet,157.0,Temperature,F
2022-10-13 17:41:00,Temp5_ST1_low,67.8,Temperature,F
2022-10-13 17:41:00,Temp4_ST1,105.3,Temperature,F
2022-10-13 17:41:00,Temp3_ST1,127.2,Temperature,F
2022-10-13 17:41:00,Temp2_ST1,139.8,Temperature,F
2022-10-13 17:41:00,Temp1_ST1_high,143.4,Temperature,F
2022-10-13 17:41:00,Temp4_ST2,95.2,Temperature,F
2022-10-13 17:41:00,Temp2_ST2,141.2,Temperature,F
2022-10-13 17:41:00,Temp5_ST3_low,66.3,Temperature,F
2022-10-13 17:41:00,Temp4_ST3,90.3,Temperature,F
2022-10-13 17:41:00,Temp3_ST3,116.0,Temperature,F
2022-10-13 17:41:00,Temp2_ST3,140.5,Temperature,F
2022-10-13 17:41:00,Temp1_ST3_high,148.0,Temperature,F
2022-10-13 17:41:00,Temp_SecLoopHexInlet,65.6,Temperature,F
2022-10-13 17:41:00,Temp_SecLoopHexOutlet,150.4,Temperature,F
2022-10-13 17:41:00,Flow_SecLoop,3.5,Flow,gal/min
2022-10-13 17:41:00,PowerIn_SecLoopPump,16.0,Power,W
2022-10-13 17:42:00,Temp_PrimaryPlantDelta_BTU,87.0,Temperature,F
2022-10-13 17:42:00,EnergyOut_PrimaryPlant_BTU,14.9,Energy,kWh
2022-10-13 17:42:00,Flow_CityWater_atSkid,1.8,Flow,gal/min
2022-10-13 17:42:00,Temp_CityWater_atSkid,65.3,Temperature,F
2022-10-13 17:42:00,Temp_PrimaryStorageOutTop,152.3,Temperature,F
2022-10-13 17:42:00,Flow_CityWater,1.6,Flow,gal/min
2022-10-13 17:42:00,Temp_CityWater,64.7,Temperature,F
2022-10-13 17:42:00,Flow_RecircReturn_MXV1,13.1,Flow,gal/min
2022-10-13 17:42:00,Temp_RecircReturn_MXV1_FM,132.9,Temperature,F
2022-10-13 17:42:00,Flow_RecircReturn_MXV2,13.2,Flow,gal/min
2022-10-13 17:42:00,Temp_RecircReturn_MXV2_FM,119.7,Temperature,F
2022-10-13 17:42:00,Temp_HotStorageInMechRoom,150.6,Temperature,F
2022-10-13 17:42:00,Temp_HotInlet_MXV1,91.2,Temperature,F
2022-10-13 17:42:00,Temp_RecircReturn_MXV1,131.5,Temperature,F
2022-10-13 17:42:00,Temp_RecircSupply_MXV1,132.0,Temperature,F
2022-10-13 17:42:00,Temp_HotInlet_MXV2,133.1,Temperature,F
2022-10-13 17:42:00,Temp_RecircReturn_MXV2,119.3,Temperature,F
2022-10-13 17:42:00,Temp_RecircSupply_MXV2,120.0,Temperature,F
2022-10-13 17:42:00,ValvePosition_MXV2,22.0,,%
2022-10-13 17:42:00,EnergyIn_HPWH,64239.1,Energy,kWh
2022-10-13 17:42:00,PowerIn_HPWH,9.2,Power,W
2022-10-13 17:42:00,PowerMeter_SkidAux_Energy,536.9,Energy,kWh
2022-10-13 17:42:00,PowerMeter_SkidAux_Power,0.1,Power,W
2022-10-13 17:42:00,EnergyIn_ERTank2,4872.4,Energy,kWh
2022-10-13 17:42:00,PowerIn_ERTank2,0.0,Power,W
2022-10-13 17:42:00,Temp_HPWHCondensing,206.0,Temperature,F
2022-10-13 17:42:00,Temp_HPWHEvaporating,64.0,Temperature,F
2022-10-13 17:42:00,Temp5_ST2_low_TH16,80.4,Temperature,F
2022-10-13 17:42:00,Temp_PrimaryStorageOutBottom_TH17,66.0,Temperature,F
2022-10-13 17:42:00,Status_QAHV_RCProhibitSetTemp,0.0,,
2022-10-13 17:42:00,Temp_HPWHInlet,104.0,Temperature,F
2022-10-13 17:42:00,Temp_HPWHOutlet,154.0,Temperature,F
2022-10-13 17:42:00,Duty_QAHVPump,26.0,,%
2022-10-13 17:42:00,Temp5_ST1_low,67.8,Temperature,F
2022-10-13 17:42:00,Temp4_ST1,105.3,Temperature,F
2022-10-13 17:42:00,Temp3_ST1,127.2,Temperature,F
2022-10-13 17:42:00,Temp2_ST1,139.8,Temperature,F
2022-10-13 17:42:00,Temp1_ST1_high,143.4,Temperature,F
2022-10-13 17:42:00,Temp4_ST2,94.7,Temperature,F
2022-10-13 17:42:00,Temp2_ST2,141.0,Temperature,F
2022-10-13 17:42:00,Temp5_ST3_low,66.2,Temperature,F
2022-10-13 17:42:00,Temp4_ST3,89.8,Temperature,F
2022-10-13 17:42:00,Temp3_ST3,115.3,Temperature,F
2022-10-13 17:42:00,Temp2_ST3,140.2,Temperature,F
2022-10-13 17:42:00,Temp1_ST3_high,147.9,Temperature,F
2022-10-13 17:42:00,Temp_SecLoopHexInlet,65.6,Temperature,F
2022-10-13 17:42:00,Temp_SecLoopHexOutlet,150.4,Temperature,F
2022-10-13 17:42:00,Flow_SecLoop,3.5,Flow,gal/min
2022-10-13 17:42:00,PowerIn_SecLoopPump,16.0,Power,W
2022-10-13 17:43:00,Temp_PrimaryPlantDelta_BTU,87.0,Temperature,F
2022-10-13 17:43:00,EnergyOut_PrimaryPlant_BTU,12.1,Energy,kWh
2022-10-13 17:43:00,Flow_CityWater_atSkid,0.1,Flow,gal/min
2022-10-13 17:43:00,Temp_CityWater_atSkid,65.3,Temperature,F
2022-10-13 17:43:00,Temp_PrimaryStorageOutTop,152.3,Temperature,F
2022-10-13 17:43:00,Flow_CityWater,0.0,Flow,gal/min
2022-10-13 17:43:00,Temp_CityWater,64.7,Temperature,F
2022-10-13 17:43:00,Flow_RecircReturn_MXV1,13.3,Flow,gal/min
2022-10-13 17:43:00,Temp_RecircReturn_MXV1_FM,133.0,Temperature,F
2022-10-13 17:43:00,Flow_RecircReturn_MXV2,13.0,Flow,gal/min
2022-10-13 17:43:00,Temp_RecircReturn_MXV2_FM,119.7,Temperature,F
2022-10-13 17:43:00,Temp_HotStorageInMechRoom,150.1,Temperature,F
2022-10-13 17:43:00,Temp_HotInlet_MXV1,91.2,Temperature,F
2022-10-13 17:43:00,Temp_RecircReturn_MXV1,131.9,Temperature,F
2022-10-13 17:43:00,Temp_HotInlet_MXV2,133.0,Temperature,F
2022-10-13 17:43:00,Temp_RecircReturn_MXV2,119.4,Temperature,F
2022-10-13 17:43:00,Temp_RecircSupply_MXV2,120.0,Temperature,F
2022-10-13 17:43:00,ValvePosition_MXV2,22.0,,%
2022-10-13 17:43:00,EnergyIn_HPWH,64239.3,Energy,kWh
2022-10-13 17:43:00,PowerIn_HPWH,10.0,Power,W
2022-10-13 17:43:00,PowerMeter_SkidAux_Energy,536.9,Energy,kWh
2022-10-13 17:43:00,PowerMeter_SkidAux_Power,0.1,Power,W
2022-10-13 17:43:00,EnergyIn_ERTank2,4872.4,Energy,kWh
2022-10-13 17:43:00,PowerIn_ERTank2,0.0,Power,W
2022-10-13 17:43:00,Temp_HPWHCondensing,201.0,Temperature,F
2022-10-13 17:43:00,Temp_HPWHEvaporating,60.0,Temperature,F
2022-10-13 17:43:00,Temp5_ST2_low_TH16,80.4,Temperature,F
2022-10-13 17:43:00,Frequency_QAHV,68.0,Frequency,Hz
2022-10-13 17:43:00,Temp_HPWHInlet,102.0,Temperature,F
2022-10-13 17:43:00,Temp_HPWHOutlet,153.0,Temperature,F
2022-10-13 17:43:00,Duty_QAHVPump,25.0,,%
2022-10-13 17:43:00,Temp5_ST1_low,67.7,Temperature,F
2022-10-13 17:43:00,Temp4_ST1,105.0,Temperature,F
2022-10-13 17:43:00,Temp3_ST1,127.0,Temperature,F
2022-10-13 17:43:00,Temp2_ST1,139.7,Temperature,F
2022-10-13 17:43:00,Temp1_ST1_high,143.4,Temperature,F
2022-10-13 17:43:00,Temp4_ST2,94.7,Temperature,F
2022-10-13 17:43:00,Temp2_ST2,141.0,Temperature,F
2022-10-13 17:43:00,Temp5_ST3_low,66.2,Temperature,F
2022-10-13 17:43:00,Temp4_ST3,89.8,Temperature,F
2022-10-13 17:43:00,Temp3_ST3,115.5,Temperature,F
2022-10-13 17:43:00,Temp2_ST3,140.2,Temperature,F
2022-10-13 17:43:00,Temp1_ST3_high,148.0,Temperature,F
2022-10-13 17:43:00,Temp_SecLoopHexInlet,65.6,Temperature,F
2022-10-13 17:43:00,Temp_SecLoopHexOutlet,149.4,Temperature,F
2022-10-13 17:43:00,Flow_SecLoop,3.5,Flow,gal/min
2022-10-13 17:43:00,PowerIn_SecLoopPump,15.0,Power,W
2022-10-13 17:44:00,Temp_PrimaryPlantDelta_BTU,86.5,Temperature,F
2022-10-13 17:44:00,EnergyOut_PrimaryPlant_BTU,22.4,Energy,kWh
2022-10-13 17:44:00,Flow_CityWater_atSkid,1.2,Flow,gal/min
2022-10-13 17:44:00,Temp_CityWater_atSkid,65.3,Temperature,F
2022-10-13 17:44:00,Temp_PrimaryStorageOutTop,151.7,Temperature,F
2022-10-13 17:44:00,Flow_CityWater,1.3,Flow,gal/min
2022-10-13 17:44:00,Temp_CityWater,65.0,Temperature,F
2022-10-13 17:44:00,Flow_RecircReturn_MXV1,13.2,Flow,gal/min
2022-10-13 17:44:00,Temp_RecircReturn_MXV1_FM,133.0,Temperature,F
2022-10-13 17:44:00,Flow_RecircReturn_MXV2,12.8,Flow,gal/min
2022-10-13 17:44:00,Temp_RecircReturn_MXV2_FM,120.0,Temperature,F
2022-10-13 17:44:00,Temp_HotStorageInMechRoom,149.9,Temperature,F
2022-10-13 17:44:00,Temp_HotInlet_MXV1,91.3,Temperature,F
2022-10-13 17:44:00,Temp_RecircReturn_MXV1,132.1,Temperature,F
2022-10-13 17:44:00,Temp_HotInlet_MXV2,133.9,Temperature,F
2022-10-13 17:44:00,Temp_RecircReturn_MXV2,119.6,Temperature,F
2022-10-13 17:44:00,Temp_RecircSupply_MXV2,120.0,Temperature,F
2022-10-13 17:44:00,EnergyIn_HPWH,64239.5,Energy,kWh
2022-10-13 17:44:00,PowerIn_HPWH,11.7,Power,W
2022-10-13 17:44:00,PowerMeter_SkidAux_Energy,536.9,Energy,kWh
2022-10-13 17:44:00,PowerMeter_SkidAux_Power,0.1,Power,W
2022-10-13 17:44:00,EnergyIn_ERTank2,4872.4,Energy,kWh
2022-10-13 17:44:00,PowerIn_ERTank2,0.0,Power,W
2022-10-13 17:44:00,Temp_HPWHCondensing,205.0,Temperature,F
2022-10-13 17:44:00,Temp_HPWHEvaporating,55.0,Temperature,F
2022-10-13 17:44:00,Temp5_ST2_low_TH16,80.4,Temperature,F
2022-10-13 17:44:00,Frequency_QAHV,72.0,Frequency,Hz
2022-10-13 17:44:00,Temp_HPWHInlet,99.0,Temperature,F
2022-10-13 17:44:00,Temp_HPWHOutlet,157.0,Temperature,F
2022-10-13 17:44:00,Duty_QAHVPump,25.0,,%
2022-10-13 17:44:00,Temp5_ST1_low,67.7,Temperature,F
2022-10-13 17:44:00,Temp4_ST1,104.7,Temperature,F
2022-10-13 17:44:00,Temp3_ST1,126.9,Temperature,F
2022-10-13 17:44:00,Temp2_ST1,139.7,Temperature,F
2022-10-13 17:44:00,Temp1_ST1_high,143.3,Temperature,F
2022-10-13 17:44:00,Temp4_ST2,94.9,Temperature,F
2022-10-13 17:44:00,Temp2_ST2,141.1,Temperature,F
2022-10-13 17:44:00,Temp5_ST3_low,66.2,Temperature,F
2022-10-13 17:44:00,Temp4_ST3,90.2,Temperature,F
2022-10-13 17:44:00,Temp3_ST3,116.0,Temperature,F
2022-10-13 17:44:00,Temp2_ST3,140.4,Temperature,F
2022-10-13 17:44:00,Temp1_ST3_high,148.0,Temperature,F
2022-10-13 17:44:00,Temp_SecLoopHexInlet,65.6,Temperature,F
2022-10-13 17:44:00,Temp_SecLoopHexOutlet,148.5,Temperature,F
2022-10-13 17:44:00,Flow_SecLoop,3.1,Flow,gal/min
2022-10-13 17:44:00,PowerIn_SecLoopPump,12.0,Power,W
2022-10-13 17:45:00,Temp_PrimaryPlantDelta_BTU,85.3,Temperature,F
2022-10-13 17:45:00,EnergyOut_PrimaryPlant_BTU,8.4,Energy,kWh
2022-10-13 17:45:00,Flow_CityWater_atSkid,1.3,Flow,gal/min
2022-10-13 17:45:00,Temp_CityWater_atSkid,65.3,Temperature,F
2022-10-13 17:45:00,Temp_PrimaryStorageOutTop,150.6,Temperature,F
2022-10-13 17:45:00,Flow_CityWater,1.5,Flow,gal/min
2022-10-13 17:45:00,Temp_CityWater,65.0,Temperature,F
2022-10-13 17:45:00,Flow_RecircReturn_MXV1,13.0,Flow,gal/min
2022-10-13 17:45:00,Temp_RecircReturn_MXV1_FM,132.8,Temperature,F
2022-10-13 17:45:00,Flow_RecircReturn_MXV2,13.3,Flow,gal/min
2022-10-13 17:45:00,Temp_RecircReturn_MXV2_FM,120.2,Temperature,F
2022-10-13 17:45:00,Temp_HotStorageInMechRoom,149.8,Temperature,F
2022-10-13 17:45:00,Temp_HotInlet_MXV1,91.2,Temperature,F
2022-10-13 17:45:00,Temp_RecircReturn_MXV1,131.9,Temperature,F
2022-10-13 17:45:00,Temp_HotInlet_MXV2,134.4,Temperature,F
2022-10-13 17:45:00,Temp_RecircReturn_MXV2,119.8,Temperature,F
2022-10-13 17:45:00,Temp_RecircSupply_MXV2,120.0,Temperature,F
2022-10-13 17:45:00,EnergyIn_HPWH,64239.7,Energy,kWh
2022-10-13 17:45:00,PowerIn_HPWH,12.0,Power,W
2022-10-13 17:45:00,PowerMeter_SkidAux_Energy,536.9,Energy,kWh
2022-10-13 17:45:00,PowerMeter_SkidAux_Power,0.1,Power,W
2022-10-13 17:45:00,EnergyIn_ERTank2,4872.4,Energy,kWh
2022-10-13 17:45:00,PowerIn_ERTank2,0.0,Power,W
2022-10-13 17:45:00,Temp_HPWHCondensing,208.0,Temperature,F
2022-10-13 17:45:00,Temp_HPWHEvaporating,56.0,Temperature,F
2022-10-13 17:45:00,Temp5_ST2_low_TH16,80.5,Temperature,F
2022-10-13 17:45:00,Frequency_QAHV,76.0,Frequency,Hz
2022-10-13 17:45:00,Temp_HPWHInlet,99.0,Temperature,F
2022-10-13 17:45:00,Temp_HPWHOutlet,163.0,Temperature,F
2022-10-13 17:45:00,Temp5_ST1_low,67.7,Temperature,F
2022-10-13 17:45:00,Temp4_ST1,104.5,Temperature,F
2022-10-13 17:45:00,Temp3_ST1,126.7,Temperature,F
2022-10-13 17:45:00,Temp2_ST1,139.6,Temperature,F
2022-10-13 17:45:00,Temp1_ST1_high,143.3,Temperature,F
2022-10-13 17:45:00,Temp4_ST2,95.0,Temperature,F
2022-10-13 17:45:00,Temp2_ST2,141.2,Temperature,F
2022-10-13 17:45:00,Temp5_ST3_low,66.2,Temperature,F
2022-10-13 17:45:00,Temp4_ST3,90.7,Temperature,F
2022-10-13 17:45:00,Temp3_ST3,116.6,Temperature,F
2022-10-13 17:45:00,Temp2_ST3,140.8,Temperature,F
2022-10-13 17:45:00,Temp_SecLoopHexInlet,65.6,Temperature,F
2022-10-13 17:45:00,Temp_SecLoopHexOutlet,150.4,Temperature,F
2022-10-13 17:45:00,Flow_SecLoop,3.1,Flow,gal/min
2022-10-13 17:45:00,PowerIn_SecLoopPump,10.0,Power,W
2022-10-13 17:46:00,Temp_PrimaryPlantDelta_BTU,84.7,Temperature,F
2022-10-13 17:46:00,EnergyOut_PrimaryPlant_BTU,17.1,Energy,kWh
2022-10-13 17:46:00,Flow_CityWater_atSkid,0.1,Flow,gal/min
2022-10-13 17:46:00,Temp_CityWater_atSkid,65.3,Temperature,F
2022-10-13 17:46:00,Temp_PrimaryStorageOutTop,150.0,Temperature,F
2022-10-13 17:46:00,Flow_CityWater,1.5,Flow,gal/min
2022-10-13 17:46:00,Temp_CityWater,65.3,Temperature,F
2022-10-13 17:46:00,Flow_RecircReturn_MXV1,13.1,Flow,gal/min
2022-10-13 17:46:00,Temp_RecircReturn_MXV1_FM,132.7,Temperature,F
2022-10-13 17:46:00,Flow_RecircReturn_MXV2,13.2,Flow,gal/min
2022-10-13 17:46:00,Temp_RecircReturn_MXV2_FM,120.4,Temperature,F
2022-10-13 17:46:00,Temp_HotStorageInMechRoom,149.5,Temperature,F
2022-10-13 17:46:00,Temp_HotInlet_MXV1,91.3,Temperature,F
2022-10-13 17:46:00,Temp_RecircReturn_MXV1,131.7,Temperature,F
2022-10-13 17:46:00,Temp_HotInlet_MXV2,134.6,Temperature,F
2022-10-13 17:46:00,Temp_RecircReturn_MXV2,120.1,Temperature,F
2022-10-13 17:46:00,Temp_RecircSupply_MXV2,121.0,Temperature,F
2022-10-13 17:46:00,EnergyIn_HPWH,64239.9,Energy,kWh
2022-10-13 17:46:00,PowerIn_HPWH,12.1,Power,W
2022-10-13 17:46:00,PowerMeter_SkidAux_Energy,536.9,Energy,kWh
2022-10-13 17:46:00,PowerMeter_SkidAux_Power,0.1,Power,W
2022-10-13 17:46:00,EnergyIn_ERTank2,4872.4,Energy,kWh
2022-10-13 17:46:00,PowerIn_ERTank2,0.0,Power,W
2022-10-13 17:46:00,Temp_HPWHCondensing,211.0,Temperature,F
2022-10-13 17:46:00,Temp_HPWHEvaporating,58.0,Temperature,F
2022-10-13 17:46:00,Temp5_ST2_low_TH16,80.6,Temperature,F
2022-10-13 17:46:00,Frequency_QAHV,76.0,Frequency,Hz
2022-10-13 17:46:00,Temp_HPWHOutlet,164.0,Temperature,F
2022-10-13 17:46:00,Temp5_ST1_low,67.6,Temperature,F
2022-10-13 17:46:00,Temp4_ST1,104.3,Temperature,F
2022-10-13 17:46:00,Temp3_ST1,126.6,Temperature,F
2022-10-13 17:46:00,Temp2_ST1,139.5,Temperature,F
2022-10-13 17:46:00,Temp1_ST1_high,143.3,Temperature,F
2022-10-13 17:46:00,Temp4_ST2,95.2,Temperature,F
2022-10-13 17:46:00,Temp2_ST2,141.3,Temperature,F
2022-10-13 17:46:00,Temp5_ST3_low,66.2,Temperature,F
2022-10-13 17:46:00,Temp4_ST3,91.3,Temperature,F
2022-10-13 17:46:00,Temp3_ST3,117.3,Temperature,F
2022-10-13 17:46:00,Temp2_ST3,141.1,Temperature,F
2022-10-13 17:46:00,Temp1_ST3_high,148.1,Temperature,F
2022-10-13 17:46:00,Temp_SecLoopHexInlet,65.6,Temperature,F
2022-10-13 17:46:00,Temp_SecLoopHexOutlet,151.3,Temperature,F
2022-10-13 17:46:00,PowerIn_SecLoopPump,12.0,Power,W
2022-10-13 17:47:00,Temp_PrimaryPlantDelta_BTU,86.4,Temperature,F
2022-10-13 17:47:00,EnergyOut_PrimaryPlant_BTU,5.0,Energy,kWh
2022-10-13 17:47:00,Flow_CityWater_atSkid,1.5,Flow,gal/min
2022-10-13 17:47:00,Temp_CityWater_atSkid,65.3,Temperature,F
2022-10-13 17:47:00,Temp_PrimaryStorageOutTop,151.7,Temperature,F
2022-10-13 17:47:00,Flow_CityWater,2.4,Flow,gal/min
2022-10-13 17:47:00,Temp_CityWater,65.0,Temperature,F
2022-10-13 17:47:00,Flow_RecircReturn_MXV1,12.9,Flow,gal/min
2022-10-13 17:47:00,Temp_RecircReturn_MXV1_FM,132.7,Temperature,F
2022-10-13 17:47:00,Flow_RecircReturn_MXV2,13.4,Flow,gal/min
2022-10-13 17:47:00,Temp_RecircReturn_MXV2_FM,120.7,Temperature,F
2022-10-13 17:47:00,Temp_HotStorageInMechRoom,149.5,Temperature,F
2022-10-13 17:47:00,Temp_HotInlet_MXV1,91.2,Temperature,F
2022-10-13 17:47:00,Temp_RecircReturn_MXV1,131.5,Temperature,F
2022-10-13 17:47:00,Temp_RecircSupply_MXV1,131.0,Temperature,F
2022-10-13 17:47:00,Temp_HotInlet_MXV2,135.0,Temperature,F
2022-10-13 17:47:00,Temp_RecircReturn_MXV2,120.3,Temperature,F
2022-10-13 17:47:00,Temp_RecircSupply_MXV2,121.0,Temperature,F
2022-10-13 17:47:00,EnergyIn_HPWH,64240.1,Energy,kWh
2022-10-13 17:47:00,PowerIn_HPWH,11.0,Power,W
2022-10-13 17:47:00,PowerMeter_SkidAux_Energy,536.9,Energy,kWh
2022-10-13 17:47:00,PowerMeter_SkidAux_Power,0.1,Power,W
2022-10-13 17:47:00,EnergyIn_ERTank2,4872.4,Energy,kWh
2022-10-13 17:47:00,PowerIn_ERTank2,0.0,Power,W
2022-10-13 17:47:00,Temp_HPWHCondensing,211.0,Temperature,F
2022-10-13 17:47:00,Temp_HPWHEvaporating,60.0,Temperature,F
2022-10-13 17:47:00,Temp5_ST2_low_TH16,80.7,Temperature,F
2022-10-13 17:47:00,Frequency_QAHV,71.0,Frequency,Hz
2022-10-13 17:47:00,Temp_HPWHInlet,101.0,Temperature,F
2022-10-13 17:47:00,Temp_HPWHOutlet,165.0,Temperature,F
2022-10-13 17:47:00,Temp5_ST1_low,67.5,Temperature,F
2022-10-13 17:47:00,Temp4_ST1,104.2,Temperature,F
2022-10-13 17:47:00,Temp3_ST1,126.5,Temperature,F
2022-10-13 17:47:00,Temp2_ST1,139.5,Temperature,F
2022-10-13 17:47:00,Temp1_ST1_high,143.2,Temperature,F
2022-10-13 17:47:00,Temp4_ST2,95.4,Temperature,F
2022-10-13 17:47:00,Temp2_ST2,141.4,Temperature,F
2022-10-13 17:47:00,Temp5_ST3_low,66.2,Temperature,F
2022-10-13 17:47:00,Temp4_ST3,91.7,Temperature,F
2022-10-13 17:47:00,Temp3_ST3,117.9,Temperature,F
2022-10-13 17:47:00,Temp2_ST3,141.4,Temperature,F
2022-10-13 17:47:00,Temp1_ST3_high,148.1,Temperature,F
2022-10-13 17:47:00,Temp_SecLoopHexInlet,65.6,Temperature,F
2022-10-13 17:47:00,Temp_SecLoopHexOutlet,153.1,Temperature,F
2022-10-13 17:47:00,Flow_SecLoop,3.5,Flow,gal/min
2022-10-13 17:47:00,PowerIn_SecLoopPump,16.0,Power,W
2022-10-13 17:48:00,Temp_PrimaryPlantDelta_BTU,88.6,Temperature,F
2022-10-13 17:48:00,EnergyOut_PrimaryPlant_BTU,19.3,Energy,kWh
2022-10-13 17:48:00,Flow_CityWater_atSkid,0.6000000000000001,Flow,gal/min
2022-10-13 17:48:00,Temp_CityWater_atSkid,65.4,Temperature,F
2022-10-13 17:48:00,Temp_PrimaryStorageOutTop,154.0,Temperature,F
2022-10-13 17:48:00,Flow_CityWater,1.0,Flow,gal/min
2022-10-13 17:48:00,Temp_CityWater,65.1,Temperature,F
2022-10-13 17:48:00,Flow_RecircReturn_MXV1,13.1,Flow,gal/min
2022-10-13 17:48:00,Temp_RecircReturn_MXV1_FM,132.6,Temperature,F
2022-10-13 17:48:00,Flow_RecircReturn_MXV2,13.0,Flow,gal/min
2022-10-13 17:48:00,Temp_RecircReturn_MXV2_FM,120.8,Temperature,F
2022-10-13 17:48:00,Temp_HotStorageInMechRoom,149.4,Temperature,F
2022-10-13 17:48:00,Temp_HotInlet_MXV1,91.3,Temperature,F
2022-10-13 17:48:00,Temp_RecircReturn_MXV1,131.5,Temperature,F
2022-10-13 17:48:00,Temp_RecircSupply_MXV1,131.0,Temperature,F
2022-10-13 17:48:00,Temp_HotInlet_MXV2,135.0,Temperature,F
2022-10-13 17:48:00,Temp_RecircReturn_MXV2,120.5,Temperature,F
2022-10-13 17:48:00,Temp_RecircSupply_MXV2,120.0,Temperature,F
2022-10-13 17:48:00,ValvePosition_MXV2,16.0,,%
2022-10-13 17:48:00,EnergyIn_HPWH,64240.3,Energy,kWh
2022-10-13 17:48:00,PowerIn_HPWH,10.2,Power,W
2022-10-13 17:48:00,PowerMeter_SkidAux_Energy,536.9,Energy,kWh
2022-10-13 17:48:00,PowerMeter_SkidAux_Power,0.2,Power,W
2022-10-13 17:48:00,EnergyIn_ERTank2,4872.4,Energy,kWh
2022-10-13 17:48:00,PowerIn_ERTank2,0.0,Power,W
2022-10-13 17:48:00,Temp_HPWHCondensing,206.0,Temperature,F
2022-10-13 17:48:00,Temp_HPWHEvaporating,63.0,Temperature,F
2022-10-13 17:48:00,Temp5_ST2_low_TH16,80.8,Temperature,F
2022-10-13 17:48:00,Frequency_QAHV,68.0,Frequency,Hz
2022-10-13 17:48:00,Temp_HPWHInlet,101.0,Temperature,F
2022-10-13 17:48:00,Temp_HPWHOutlet,160.0,Temperature,F
2022-10-13 17:48:00,Temp5_ST1_low,67.5,Temperature,F
2022-10-13 17:48:00,Temp4_ST1,104.2,Temperature,F
2022-10-13 17:48:00,Temp3_ST1,126.6,Temperature,F
2022-10-13 17:48:00,Temp2_ST1,139.5,Temperature,F
2022-10-13 17:48:00,Temp1_ST1_high,143.3,Temperature,F
2022-10-13 17:48:00,Temp4_ST2,95.6,Temperature,F
2022-10-13 17:48:00,Temp2_ST2,141.4,Temperature,F
2022-10-13 17:48:00,Temp5_ST3_low,66.2,Temperature,F
2022-10-13 17:48:00,Temp4_ST3,92.1,Temperature,F
2022-10-13 17:48:00,Temp3_ST3,118.3,Temperature,F
2022-10-13 17:48:00,Temp2_ST3,141.6,Temperature,F
2022-10-13 17:48:00,Temp1_ST3_high,148.1,Temperature,F
2022-10-13 17:48:00,Temp_SecLoopHexInlet,65.6,Temperature,F
2022-10-13 17:48:00,Temp_SecLoopHexOutlet,153.1,Temperature,F
2022-10-13 17:48:00,Flow_SecLoop,4.0,Flow,gal/min
2022-10-13 17:48:00,PowerIn_SecLoopPump,22.0,Power,W
2022-10-13 17:49:00,Temp_PrimaryPlantDelta_BTU,91.0,Temperature,F
2022-10-13 17:49:00,EnergyOut_PrimaryPlant_BTU,15.0,Energy,kWh
2022-10-13 17:49:00,Flow_CityWater_atSkid,0.8,Flow,gal/min
2022-10-13 17:49:00,Temp_CityWater_atSkid,65.5,Temperature,F
2022-10-13 17:49:00,Temp_PrimaryStorageOutTop,156.5,Temperature,F
2022-10-13 17:49:00,Flow_CityWater,0.0,Flow,gal/min
2022-10-13 17:49:00,Temp_CityWater,64.9,Temperature,F
2022-10-13 17:49:00,Flow_RecircReturn_MXV1,13.1,Flow,gal/min
2022-10-13 17:49:00,Temp_RecircReturn_MXV1_FM,132.6,Temperature,F
2022-10-13 17:49:00,Flow_RecircReturn_MXV2,13.3,Flow,gal/min
2022-10-13 17:49:00,Temp_RecircReturn_MXV2_FM,121.0,Temperature,F
2022-10-13 17:49:00,Temp_HotStorageInMechRoom,148.7,Temperature,F
2022-10-13 17:49:00,Temp_HotInlet_MXV1,91.3,Temperature,F
2022-10-13 17:49:00,Temp_RecircReturn_MXV1,131.5,Temperature,F
2022-10-13 17:49:00,Temp_RecircSupply_MXV1,132.0,Temperature,F
2022-10-13 17:49:00,Temp_HotInlet_MXV2,134.9,Temperature,F
2022-10-13 17:49:00,Temp_RecircReturn_MXV2,120.5,Temperature,F
2022-10-13 17:49:00,Temp_RecircSupply_MXV2,120.0,Temperature,F
2022-10-13 17:49:00,ValvePosition_MXV2,16.0,,%
2022-10-13 17:49:00,EnergyIn_HPWH,64240.5,Energy,kWh
2022-10-13 17:49:00,PowerIn_HPWH,11.7,Power,W
2022-10-13 17:49:00,PowerMeter_SkidAux_Energy,536.9,Energy,kWh
2022-10-13 17:49:00,PowerMeter_SkidAux_Power,0.2,Power,W
2022-10-13 17:49:00,EnergyIn_ERTank2,4872.4,Energy,kWh
2022-10-13 17:49:00,PowerIn_ERTank2,0.0,Power,W
2022-10-13 17:49:00,Temp_HPWHCondensing,206.0,Temperature,F
2022-10-13 17:49:00,Temp_HPWHEvaporating,63.0,Temperature,F
2022-10-13 17:49:00,Temp5_ST2_low_TH16,80.9,Temperature,F
2022-10-13 17:49:00,Frequency_QAHV,72.0,Frequency,Hz
2022-10-13 17:49:00,Temp_HPWHInlet,98.0,Temperature,F
2022-10-13 17:49:00,Temp_HPWHOutlet,160.0,Temperature,F
2022-10-13 17:49:00,Duty_QAHVPump,27.0,,%
2022-10-13 17:49:00,Temp5_ST1_low,67.4,Temperature,F
2022-10-13 17:49:00,Temp4_ST1,104.2,Temperature,F
2022-10-13 17:49:00,Temp3_ST1,126.6,Temperature,F
